date,ind,rain,ind,temp,ind,wetb,dewpt,vappr,rhum,msl
19/08/2016 19:00,0,0,0,16.9,0,14.8,13.2,15.2,78,993
19/08/2016 20:00,0,0,0,16.3,0,14.5,13.1,15.1,81,992.9
19/08/2016 21:00,0,0,0,15.7,0,14.5,13.6,15.5,87,992.6
19/08/2016 22:00,0,0,0,15.5,0,14.5,13.6,15.6,88,992.3
19/08/2016 23:00,0,0,0,16,0,14.2,12.7,14.7,81,992
20/08/2016 00:00,0,0,0,16.2,0,14.2,12.5,14.5,78,991.6
20/08/2016 01:00,0,0,0,15.8,0,13.8,12.1,14.1,78,991.1
20/08/2016 02:00,0,0,0,15.9,0,13.9,12.3,14.3,79,990.2
20/08/2016 03:00,0,0,0,16,0,14.3,12.9,14.9,81,989.6
20/08/2016 04:00,0,0.7,0,15.2,0,14.3,13.5,15.5,89,989
20/08/2016 05:00,0,0,0,15.6,0,14.2,13.1,15.1,85,988.1
20/08/2016 06:00,0,0,0,15.5,0,14.4,13.5,15.5,88,987.4
20/08/2016 07:00,0,0.7,0,15,0,14.6,14.3,16.3,95,987
20/08/2016 08:00,0,2.3,0,15.1,0,14.8,14.6,16.7,97,987.8
20/08/2016 09:00,0,5.1,0,15,0,14.9,14.8,16.8,98,990
20/08/2016 10:00,0,0.9,0,15.7,0,15.5,15.3,17.4,97,991.7
20/08/2016 11:00,0,0,0,16.9,0,16,15.4,17.5,91,992.8
20/08/2016 12:00,0,0,0,20,0,17.4,15.7,17.8,76,993.7
20/08/2016 13:00,0,0.4,0,17,0,16.3,15.8,18,92,995.3
20/08/2016 14:00,0,0.2,0,19,0,17,15.6,17.7,80,995.9
20/08/2016 15:00,0,0.4,0,18,0,16.8,16.1,18.3,88,997.2
20/08/2016 16:00,0,3.9,0,15.7,0,15.4,15.2,17.3,97,998.4
20/08/2016 17:00,0,1.1,0,15.1,0,14.9,14.7,16.7,97,999.6
20/08/2016 18:00,0,0.4,0,15.8,0,15.6,15.4,17.5,97,1000.7
20/08/2016 19:00,0,1.4,0,15.4,0,15.1,14.9,16.9,97,1002
20/08/2016 20:00,0,0.5,0,14.9,0,14.7,14.6,16.6,98,1003.2
20/08/2016 21:00,0,1.3,0,14.6,0,14.4,14.3,16.3,98,1004.4
20/08/2016 22:00,0,0.1,0,14.5,0,14.2,14.1,16,97,1005.3
20/08/2016 23:00,0,0,0,14.3,0,14,13.9,15.8,97,1006.2
21/08/2016 00:00,0,0,0,14.1,0,13.8,13.7,15.6,97,1007.2
21/08/2016 01:00,0,0,0,14.3,0,14.1,14,16,98,1008
21/08/2016 02:00,0,0,0,14.2,0,14,13.8,15.7,97,1009
21/08/2016 03:00,0,0,0,14.4,0,14,13.8,15.8,96,1009.9
21/08/2016 04:00,0,0,0,14.5,0,14.2,13.9,15.9,96,1010.9
21/08/2016 05:00,0,0,0,14.3,0,14.1,13.9,15.9,97,1011.7
21/08/2016 06:00,0,0.1,0,13.6,0,13.5,13.3,15.3,98,1012.6
21/08/2016 07:00,0,0,0,13.6,0,13.2,12.9,14.9,95,1013.4
21/08/2016 08:00,0,0.1,0,13.9,0,13.7,13.5,15.5,97,1013.9
21/08/2016 09:00,0,0,0,14.9,0,13.6,12.6,14.6,86,1014.3
21/08/2016 10:00,0,0,0,15.9,0,14.2,12.9,14.8,82,1014.3
21/08/2016 11:00,0,0,0,17,0,14.2,12,14,72,1014.2
21/08/2016 12:00,0,0,0,18.1,0,15.3,13.2,15.2,73,1014.2
21/08/2016 13:00,0,0,0,18.2,0,15.8,14.1,16.1,76,1014
21/08/2016 14:00,0,0,0,18.2,0,16,14.5,16.5,79,1013.6
21/08/2016 15:00,0,0,0,18.3,0,16.7,15.6,17.7,84,1013.4
21/08/2016 16:00,0,0.1,0,18.3,0,17.5,16.9,19.3,91,1013.1
21/08/2016 17:00,0,0,0,19,0,17.8,17.1,19.5,88,1012.7
21/08/2016 18:00,0,0,0,19.1,0,18,17.3,19.7,89,1012.6
21/08/2016 19:00,0,0,0,18.7,0,18.1,17.6,20.2,93,1012.7
21/08/2016 20:00,0,0,0,18.9,0,17.8,17.2,19.6,90,1012.8
21/08/2016 21:00,0,0.3,0,18.2,0,17.8,17.5,20,95,1013.3
21/08/2016 22:00,0,0.1,0,18.4,0,17.8,17.5,20,94,1013.2
21/08/2016 23:00,0,0.2,0,18,0,17.7,17.5,20,97,1013.3
22/08/2016 00:00,0,0,0,18.1,0,17.6,17.2,19.6,94,1013.3
22/08/2016 01:00,0,0,0,18.3,0,17.6,17.1,19.5,93,1013.4
22/08/2016 02:00,0,0,0,18.5,0,17.7,17.1,19.5,91,1013.2
22/08/2016 03:00,0,0,0,18.3,0,17.6,17.2,19.7,93,1013.3
22/08/2016 04:00,0,0.1,0,18.1,0,17.5,17.2,19.6,94,1013.2
22/08/2016 05:00,0,0.4,0,17.6,0,17.3,17,19.4,96,1013.5
22/08/2016 06:00,0,0.1,0,17.6,0,17.1,16.8,19.1,95,1014
22/08/2016 07:00,0,0.2,0,17.9,0,17.3,17,19.4,94,1014.5
22/08/2016 08:00,0,0,0,18.5,0,17.7,17.2,19.6,92,1015.6
22/08/2016 09:00,0,0,0,18.6,0,16.9,15.8,18,84,1016.4
22/08/2016 10:00,0,0,0,19.5,0,17.4,16,18.2,80,1017.2
22/08/2016 11:00,0,0,0,19.1,0,16.6,14.9,16.9,76,1018
22/08/2016 12:00,0,0,0,20.4,0,17.5,15.4,17.5,73,1018.7
22/08/2016 13:00,0,0,0,21,0,17.4,14.9,16.9,68,1019.3
22/08/2016 14:00,0,0,0,20.9,0,16.6,13.4,15.4,62,1019.8
22/08/2016 15:00,0,0,0,20.9,0,16.6,13.5,15.4,62,1020.2
22/08/2016 16:00,0,0,0,20.6,0,16.8,14,16,65,1020.6
22/08/2016 17:00,0,0,0,20.3,0,16,12.8,14.8,62,1020.9
22/08/2016 18:00,0,0,0,19.1,0,15.6,12.9,14.9,67,1021.2
22/08/2016 19:00,0,0,0,18.5,0,15.3,12.9,14.8,69,1021.3
22/08/2016 20:00,0,0,0,18.2,0,15.9,14.2,16.2,77,1021.6
22/08/2016 21:00,0,0,0,17.7,0,15.8,14.4,16.4,81,1021.6
22/08/2016 22:00,0,0,0,17,0,16,15.3,17.4,89,1021.5
22/08/2016 23:00,0,0,0,16.2,0,15.7,15.4,17.4,94,1021.3
23/08/2016 00:00,0,0,0,15.9,0,15.5,15.2,17.3,96,1021
23/08/2016 01:00,0,1.2,0,15.4,0,15.3,15.3,17.4,99,1020.9
23/08/2016 02:00,0,1.9,0,15.5,0,15.4,15.4,17.5,99,1020.7
23/08/2016 03:00,0,0.2,0,15.1,0,15.1,15,17,99,1019.7
23/08/2016 04:00,0,0,0,15,0,14.9,14.9,16.9,99,1019.1
23/08/2016 05:00,0,0,0,15,0,14.9,14.9,16.9,99,1019.3
23/08/2016 06:00,0,0,0,15,0,15,14.9,17,99,1019.6
23/08/2016 07:00,0,0,0,15.4,0,15.4,15.3,17.4,99,1019.7
23/08/2016 08:00,0,0.4,0,15.5,0,15.5,15.4,17.5,99,1019.6
23/08/2016 09:00,0,0.5,0,15.9,0,15.6,15.4,17.5,96,1019.6
23/08/2016 10:00,0,0.1,0,15.7,0,15.3,15,17.1,95,1019.8
23/08/2016 11:00,0,0,0,15.8,0,15.3,14.9,16.9,94,1019.5
23/08/2016 12:00,0,0.6,0,16.1,0,15.8,15.5,17.6,95,1019.9
23/08/2016 13:00,0,0.3,0,16.7,0,16.4,16.1,18.3,96,1019.7
23/08/2016 14:00,0,0,0,17.7,0,16.5,15.6,17.7,87,1019.3
23/08/2016 15:00,0,0,0,17.4,0,16.1,15.1,17.2,86,1019.5
23/08/2016 16:00,0,0,0,16.8,0,15.9,15.3,17.4,90,1019.6
23/08/2016 17:00,0,0,0,16.8,0,15.9,15.3,17.4,91,1019.8
23/08/2016 18:00,0,0,0,16.2,0,15.3,14.7,16.7,90,1019.7
23/08/2016 19:00,0,0,0,15.7,0,14.7,14,16,89,1019.9
23/08/2016 20:00,0,0,0,15.3,0,14.5,13.9,15.8,91,1020.2
23/08/2016 21:00,0,0,0,15,0,14.5,14.1,16.1,94,1020.3
23/08/2016 22:00,0,0,0,14.7,0,14.3,14,16,95,1020.5
23/08/2016 23:00,0,0,0,13.9,0,13.7,13.5,15.5,97,1020.6
24/08/2016 00:00,0,0,0,13.3,0,13.1,13,15,98,1020.7
24/08/2016 01:00,0,0,0,12.9,0,12.8,12.6,14.6,98,1020.9
24/08/2016 02:00,0,0,0,11.9,0,11.8,11.8,13.8,99,1021.1
24/08/2016 03:00,0,0,0,11.3,0,11.2,11.2,13.3,99,1021.2
24/08/2016 04:00,0,0,0,10.6,0,10.6,10.5,12.7,99,1021.4
24/08/2016 05:00,0,0,0,10,0,10,9.9,12.2,99,1021.7
24/08/2016 06:00,0,0,0,10,0,9.9,9.9,12.2,99,1021.9
24/08/2016 07:00,0,0,0,12.5,0,12.3,12.2,14.2,98,1021.9
24/08/2016 08:00,0,0,0,14.1,0,13.1,12.4,14.4,89,1022
24/08/2016 09:00,0,0,0,16,0,14.2,12.8,14.7,81,1022.1
24/08/2016 10:00,0,0,0,17.2,0,14.7,12.7,14.6,74,1022
24/08/2016 11:00,0,0,0,18.4,0,14.4,11.1,13.2,62,1021.9
24/08/2016 12:00,0,0,0,19,0,14.6,10.8,13,59,1021.8
24/08/2016 13:00,0,0,0,19.9,0,13.5,7.4,10.3,44,1021.5
24/08/2016 14:00,0,0,0,20.8,0,14.7,9.5,11.9,48,1021.3
24/08/2016 15:00,0,0,0,20.2,0,15.4,11.6,13.7,57,1021.3
24/08/2016 16:00,0,0,0,19.3,0,14.6,10.8,13,58,1021
24/08/2016 17:00,0,0,0,18.8,0,14.5,10.9,13,59,1021.1
24/08/2016 18:00,0,0,0,17.5,0,13.9,10.9,13.1,65,1020.8
24/08/2016 19:00,0,0,0,15.1,0,12.3,9.7,12,69,1020.9
24/08/2016 20:00,0,0,0,13,0,11.6,10.4,12.6,83,1020.8
24/08/2016 21:00,0,0,0,12.4,0,11.2,10.1,12.3,85,1020.7
24/08/2016 22:00,0,0,0,12.2,0,11.1,10,12.3,86,1020.5
24/08/2016 23:00,0,0,0,12.2,0,11.4,10.6,12.8,90,1019.8
25/08/2016 00:00,0,0,0,12.1,0,11.5,10.9,13.1,92,1019.9
25/08/2016 01:00,0,0,0,11.9,0,11.4,11,13.2,94,1019.1
25/08/2016 02:00,0,0,0,11.3,0,11.1,10.9,13,97,1018.8
25/08/2016 03:00,0,0,0,11.3,0,11.1,11,13.1,97,1018.9
25/08/2016 04:00,0,0,0,10.6,0,10.5,10.4,12.6,98,1018.3
25/08/2016 05:00,0,0,0,9.7,0,9.7,9.6,12,99,1018
25/08/2016 06:00,0,0,0,9.1,0,9,8.9,11.4,99,1018.1
25/08/2016 07:00,0,0,0,10.8,0,10.8,10.7,12.9,99,1017.8
25/08/2016 08:00,0,0,0,13,0,12.8,12.6,14.5,97,1017.7
25/08/2016 09:00,0,0,0,15.2,0,13.5,12.1,14.1,81,1017.7
25/08/2016 10:00,0,0,0,18.6,0,14.9,12.1,14.1,65,1017.1
25/08/2016 11:00,0,0,0,19,0,14.4,10.6,12.7,58,1016.8
25/08/2016 12:00,0,0,0,19.6,0,14.9,11.1,13.2,57,1016.4
25/08/2016 13:00,0,0,0,19.9,0,13.8,8.4,11,47,1016.2
25/08/2016 14:00,0,0,0,19.4,0,13.1,6.9,10,44,1015.7
25/08/2016 15:00,0,0,0,19.9,0,13.4,7.1,10.1,43,1015.1
25/08/2016 16:00,0,0,0,19.4,0,14,9.2,11.7,51,1014.5
25/08/2016 17:00,0,0,0,18.9,0,13.9,9.6,12,54,1013.9
25/08/2016 18:00,0,0,0,18.5,0,14.1,10.2,12.4,58,1013.7
25/08/2016 19:00,0,0,0,16.6,0,13.8,11.4,13.5,71,1013.5
25/08/2016 20:00,0,0,0,14.3,0,12.9,11.7,13.7,84,1013.9
25/08/2016 21:00,0,0,0,15.3,0,12.9,10.8,13,74,1013.9
25/08/2016 22:00,0,0,0,14.2,0,12.4,10.9,13.1,80,1014
25/08/2016 23:00,0,0,0,13.3,0,12.1,11,13.1,86,1014.1
26/08/2016 00:00,0,0,0,13.1,0,12.5,12,14,92,1014
26/08/2016 01:00,0,0,0,12.6,0,12.2,11.9,13.9,95,1013.9
26/08/2016 02:00,0,0,0,12.1,0,11.9,11.7,13.7,97,1014.2
26/08/2016 03:00,0,0,0,11.9,0,11.6,11.4,13.4,96,1014.4
26/08/2016 04:00,0,0,0,11.4,0,11,10.6,12.8,94,1014.3
26/08/2016 05:00,0,0,0,10.4,0,10.2,10,12.3,97,1014.5
26/08/2016 06:00,0,0,0,11,0,10.6,10.3,12.5,95,1014.7
26/08/2016 07:00,0,0,0,13.6,0,12.2,10.9,13,84,1014.7
26/08/2016 08:00,0,0,0,15.7,0,13.4,11.6,13.6,76,1015
26/08/2016 09:00,0,0,0,16.9,0,14.2,12,14.1,72,1015.3
26/08/2016 10:00,0,0,0,17.3,0,14.8,12.8,14.8,74,1015.8
26/08/2016 11:00,0,0,0,17.7,0,14.8,12.4,14.4,70,1015.9
26/08/2016 12:00,0,0,0,19.8,0,15.8,12.7,14.7,63,1016.1
26/08/2016 13:00,0,0,0,19.1,0,14.4,10.5,12.7,57,1016.3
26/08/2016 14:00,0,0,0,21,0,14.9,9.7,12,48,1016.4
26/08/2016 15:00,0,0,0,19.7,0,15.2,11.7,13.8,60,1016.6
26/08/2016 16:00,0,0,0,19.4,0,14.6,10.5,12.7,56,1016.8
26/08/2016 17:00,0,0,0,20.3,0,14.9,10.5,12.7,53,1017
26/08/2016 18:00,0,0,0,17.9,0,14,10.8,12.9,63,1017.5
26/08/2016 19:00,0,0,0,16.8,0,13.8,11.4,13.5,70,1017.6
26/08/2016 20:00,0,0,0,13.9,0,12.7,11.6,13.7,86,1018.5
26/08/2016 21:00,0,0,0,13,0,12.2,11.6,13.6,91,1018.8
26/08/2016 22:00,0,0,0,12.4,0,11.9,11.5,13.6,94,1019
26/08/2016 23:00,0,0,0,11.4,0,11.1,10.9,13,96,1018.9
27/08/2016 00:00,0,0,0,10.7,0,10.6,10.5,12.7,99,1018.9
27/08/2016 01:00,0,0,0,10.2,0,10.2,10.1,12.4,99,1018.8
27/08/2016 02:00,0,0,0,10.1,0,10,10,12.2,99,1018.7
27/08/2016 03:00,0,0,0,10.2,0,10.1,10.1,12.3,99,1018.5
27/08/2016 04:00,0,0,0,10,0,9.9,9.9,12.2,99,1018.5
27/08/2016 05:00,0,0,0,9.8,0,9.8,9.7,12,99,1017.9
27/08/2016 06:00,0,0,0,9.3,0,9.2,9.2,11.6,99,1018.1
27/08/2016 07:00,0,0,0,11.1,0,11.1,11,13.1,99,1018.1
27/08/2016 08:00,0,0,0,12.7,0,12.6,12.6,14.6,99,1018
27/08/2016 09:00,0,0,0,16.9,0,14.4,12.3,14.3,74,1017.7
27/08/2016 10:00,0,0,0,18.5,0,14.6,11.4,13.5,63,1017.1
27/08/2016 11:00,0,0,0,18.7,0,15.5,13.1,15.1,70,1016.6
27/08/2016 12:00,0,0,0,19.6,0,16.1,13.5,15.4,67,1016
27/08/2016 13:00,0,0,0,18.7,0,15.6,13.3,15.2,70,1015.9
27/08/2016 14:00,0,0,0,17.3,0,15,13.2,15.2,77,1015.4
27/08/2016 15:00,0,0,0,18.4,0,15.1,12.5,14.5,68,1014.6
27/08/2016 16:00,0,0,0,17.8,0,14.2,11.3,13.4,66,1014.2
27/08/2016 17:00,0,0,0,17.5,0,14.1,11.2,13.3,66,1013.6
27/08/2016 18:00,0,0,0,16.5,0,13.9,11.7,13.8,73,1012.9
27/08/2016 19:00,0,0,0,15.7,0,14.6,13.7,15.7,87,1012.5
27/08/2016 20:00,0,0,0,15.5,0,14.8,14.2,16.2,92,1012.5
27/08/2016 21:00,0,0,0,15.2,0,14.3,13.5,15.5,89,1012.3
27/08/2016 22:00,0,0,0,14.6,0,14,13.5,15.5,92,1012
27/08/2016 23:00,0,0,0,14.6,0,13.8,13.2,15.2,91,1011.4
28/08/2016 00:00,0,0,0,13.6,0,13.3,13.1,15,96,1011.2
28/08/2016 01:00,0,0,0,14.5,0,13.9,13.5,15.4,93,1010.7
28/08/2016 02:00,0,0,0,15,0,14.3,13.8,15.7,92,1010.6
28/08/2016 03:00,0,0,0,15.2,0,14.3,13.6,15.6,90,1010.6
28/08/2016 04:00,0,0,0,15.2,0,14.6,14.1,16.1,93,1010.4
28/08/2016 05:00,0,0,0,14.9,0,13.9,13.1,15.1,89,1011
28/08/2016 06:00,0,0,0,14.7,0,13.8,13,15,89,1011.1
28/08/2016 07:00,0,0,0,14.8,0,13.9,13.2,15.2,90,1012.1
28/08/2016 08:00,0,0,0,15.3,0,14.2,13.4,15.4,88,1012.7
28/08/2016 09:00,0,0,0,16.7,0,15.1,13.9,15.8,83,1013.1
28/08/2016 10:00,0,0,0,17,0,15.2,13.9,15.9,82,1013.5
28/08/2016 11:00,0,0,0,18.7,0,15.8,13.7,15.7,72,1013.9
28/08/2016 12:00,0,0,0,20.4,0,16.4,13.5,15.5,64,1014.3
28/08/2016 13:00,0,0,0,20.4,0,15.9,12.4,14.4,60,1014.9
28/08/2016 14:00,0,0,0,20.8,0,15.5,11.3,13.4,54,1015.1
28/08/2016 15:00,0,0,0,19.5,0,15.3,12.1,14.1,62,1015.8
28/08/2016 16:00,0,0,0,19.1,0,15.3,12.3,14.3,64,1016.3
28/08/2016 17:00,0,0,0,19.1,0,15.5,12.8,14.8,66,1016.6
28/08/2016 18:00,0,0,0,18.8,0,15.2,12.4,14.4,66,1017.1
28/08/2016 19:00,0,0,0,17.1,0,14.5,12.4,14.4,74,1017.9
28/08/2016 20:00,0,0,0,14.2,0,13.3,12.6,14.6,90,1018.8
28/08/2016 21:00,0,0,0,14.7,0,13.3,12.1,14.1,84,1019.3
28/08/2016 22:00,0,0,0,13.9,0,12.6,11.6,13.7,86,1020
28/08/2016 23:00,0,0,0,12.4,0,11.9,11.4,13.5,93,1020.5
29/08/2016 00:00,0,0,0,11.4,0,11.1,10.8,13,96,1020.6
29/08/2016 01:00,0,0,0,10.1,0,10,9.9,12.2,98,1020.8
29/08/2016 02:00,0,0,0,9.7,0,9.6,9.6,11.9,99,1021.2
29/08/2016 03:00,0,0,0,9.1,0,9.1,9,11.5,99,1021.3
29/08/2016 04:00,0,0,0,8.8,0,8.8,8.7,11.3,99,1021.4
29/08/2016 05:00,0,0,0,8.6,0,8.6,8.5,11.1,99,1021.7
29/08/2016 06:00,0,0,0,8.8,0,8.7,8.7,11.2,99,1021.9
29/08/2016 07:00,0,0,0,10.6,0,10.6,10.5,12.7,99,1022.3
29/08/2016 08:00,0,0,0,13.1,0,12.3,11.6,13.6,90,1022.4
29/08/2016 09:00,0,0,0,16.2,0,13.7,11.6,13.7,74,1022.5
29/08/2016 10:00,0,0,0,18.2,0,15.1,12.7,14.7,70,1022.5
29/08/2016 11:00,0,0,0,20.2,0,15.4,11.6,13.7,57,1022.5
29/08/2016 12:00,0,0,0,21,0,15.2,10.5,12.7,51,1022.1
29/08/2016 13:00,0,0,0,22.1,0,16,11.3,13.4,50,1022.1
29/08/2016 14:00,0,0,0,22.5,0,15.8,10.3,12.5,45,1021.8
29/08/2016 15:00,0,0,0,23.2,0,16.9,12.2,14.2,49,1021.6
29/08/2016 16:00,0,0,0,22.8,0,17.3,13.3,15.3,55,1021.3
29/08/2016 17:00,0,0,0,21.6,0,17.1,13.8,15.8,61,1021.4
29/08/2016 18:00,0,0,0,20.3,0,16.8,14.3,16.3,68,1021.5
29/08/2016 19:00,0,0,0,19.2,0,16.6,14.8,16.9,75,1021.7
29/08/2016 20:00,0,0,0,17.6,0,16,14.9,17,84,1022.3
29/08/2016 21:00,0,0,0,16.6,0,15.6,14.9,16.9,89,1022.7
29/08/2016 22:00,0,0,0,16.1,0,15.4,14.9,16.9,92,1022.9
29/08/2016 23:00,0,0,0,14.9,0,14.6,14.4,16.4,97,1023.1
30/08/2016 00:00,0,0,0,15.4,0,15.1,14.8,16.9,96,1022.8
30/08/2016 01:00,0,0,0,15.2,0,14.9,14.6,16.6,96,1022.8
30/08/2016 02:00,0,0,0,15.9,0,15.3,14.9,17,94,1022.4
30/08/2016 03:00,0,0,0,14.7,0,14.4,14.1,16.1,96,1022
30/08/2016 04:00,0,0,0,14.9,0,14.6,14.3,16.3,96,1021.6
30/08/2016 05:00,0,0,0,14,0,13.9,13.8,15.8,98,1021.5
30/08/2016 06:00,0,0,0,14.2,0,14,13.8,15.8,97,1021.5
30/08/2016 07:00,0,0,0,15.8,0,15,14.5,16.5,92,1021.7
30/08/2016 08:00,0,0,0,16.1,0,14.9,13.9,15.9,86,1022.2
30/08/2016 09:00,0,0,0,16.9,0,15.5,14.4,16.4,85,1021.7
30/08/2016 10:00,0,0,0,17.3,0,15.3,13.8,15.8,79,1021.8
30/08/2016 11:00,0,0,0,19.1,0,16.1,14,16,72,1021.3
30/08/2016 12:00,0,0,0,19.1,0,16.1,14,16,72,1020.9
30/08/2016 13:00,0,0,0,19.7,0,16.8,14.7,16.7,72,1020.4
30/08/2016 14:00,0,0,0,21.2,0,16.9,13.8,15.7,62,1019.4
30/08/2016 15:00,0,0,0,21.8,0,17.2,14,16,61,1018.9
30/08/2016 16:00,0,0,0,19.5,0,16,13.4,15.3,67,1018.5
30/08/2016 17:00,0,0,0,19.6,0,16.3,13.8,15.8,69,1017.9
30/08/2016 18:00,0,0,0,18.7,0,15.5,13,15,69,1017.5
30/08/2016 19:00,0,0,0,17.5,0,15.1,13.3,15.3,76,1017.5
30/08/2016 20:00,0,0,0,17,0,14.8,13.1,15,77,1016.9
30/08/2016 21:00,0,0,0,17.1,0,14.4,12.2,14.2,72,1016.6
30/08/2016 22:00,0,0,0,17.1,0,14.8,12.9,14.9,76,1016.3
30/08/2016 23:00,0,0,0,17.1,0,15.2,13.7,15.7,80,1016.1
31/08/2016 00:00,0,0,0,17.1,0,15.5,14.4,16.4,84,1015.6
31/08/2016 01:00,0,0,0,17.2,0,15.9,15,17,86,1015.2
31/08/2016 02:00,0,0.5,0,16.8,0,16,15.4,17.5,91,1015.5
31/08/2016 03:00,0,0.9,0,13.3,0,13.2,13.1,15.1,98,1015.9
31/08/2016 04:00,0,0,0,13,0,12.9,12.8,14.8,99,1015.9
31/08/2016 05:00,0,0,0,12,0,11.9,11.9,13.9,99,1015.8
31/08/2016 06:00,0,0,0,11.7,0,11.7,11.6,13.7,99,1015.8
31/08/2016 07:00,0,0,0,13.3,0,12.9,12.7,14.7,96,1016.2
31/08/2016 08:00,0,0,0,15.3,0,14.1,13.2,15.2,87,1016.6
31/08/2016 09:00,0,0,0,16.7,0,15.1,13.9,15.8,83,1017
31/08/2016 10:00,0,0.1,0,17.7,0,15.3,13.5,15.4,76,1017.7
31/08/2016 11:00,0,0,0,16.6,0,15.6,14.9,17,89,1018.1
31/08/2016 12:00,0,0,0,16.5,0,14.9,13.7,15.7,83,1018.6
31/08/2016 13:00,0,0.1,0,18.6,0,15.6,13.4,15.4,71,1018.6
31/08/2016 14:00,0,0,0,17.8,0,15,12.8,14.8,72,1019.1
31/08/2016 15:00,0,0,0,17.5,0,14.2,11.6,13.7,68,1019.4
31/08/2016 16:00,0,0,0,17.5,0,13.9,10.8,12.9,64,1019.8
31/08/2016 17:00,0,0,0,17,0,13.9,11.3,13.4,69,1020.2
31/08/2016 18:00,0,0,0,16,0,12.7,9.7,12,66,1020.6
31/08/2016 19:00,0,0,0,14.9,0,12.2,9.8,12.1,71,1020.6
31/08/2016 20:00,0,0,0,13.7,0,11.6,9.7,12,76,1021.6
31/08/2016 21:00,0,0,0,13.4,0,11.7,10,12.3,80,1022
31/08/2016 22:00,0,0,0,11.2,0,10.4,9.7,12,90,1022.1
31/08/2016 23:00,0,0,0,9.8,0,9.4,9,11.5,94,1022.6
01/09/2016 00:00,0,0,0,9,0,8.8,8.6,11.2,97,1022.7
01/09/2016 01:00,0,0,0,8.3,0,8.3,8.2,10.9,99,1022.6
01/09/2016 02:00,0,0,0,8.3,0,8.2,8.2,10.8,99,1022.4
01/09/2016 03:00,0,0,0,8.2,0,8.1,8.1,10.8,99,1022.4
01/09/2016 04:00,0,0,0,8,0,8,7.9,10.7,99,1022.6
01/09/2016 05:00,0,0,0,7.8,0,7.8,7.7,10.5,99,1021.9
01/09/2016 06:00,0,0,0,8.9,0,8.9,8.8,11.4,99,1021.9
01/09/2016 07:00,0,0,0,10.7,0,10.6,10.6,12.8,99,1022.1
01/09/2016 08:00,0,0,0,12.9,0,12,11.2,13.3,89,1021.9
01/09/2016 09:00,0,0,0,14.9,0,12.6,10.5,12.7,74,1021.4
01/09/2016 10:00,0,0,0,15.2,0,13.2,11.6,13.6,78,1021
01/09/2016 11:00,0,0,0,16.4,0,13.8,11.6,13.6,73,1020.4
01/09/2016 12:00,0,0,0,17.8,0,14.5,11.7,13.8,67,1019.6
01/09/2016 13:00,0,0,0,17,0,14.1,11.7,13.7,70,1019.2
01/09/2016 14:00,0,0.5,0,15.8,0,14.4,13.3,15.3,85,1018.9
01/09/2016 15:00,0,0.1,0,17.2,0,14.9,13,15,76,1017.5
01/09/2016 16:00,0,0.1,0,17,0,15.3,14.1,16,83,1017.2
01/09/2016 17:00,0,0,0,17.2,0,15.6,14.3,16.3,83,1016.8
01/09/2016 18:00,0,0,0,16.9,0,15.3,14.1,16.1,83,1016.1
01/09/2016 19:00,0,0,0,16.6,0,15.2,14.2,16.2,85,1015.9
01/09/2016 20:00,0,0,0,16.1,0,15.3,14.7,16.8,91,1016.1
01/09/2016 21:00,0,0,0,16.2,0,15.4,14.7,16.7,90,1016
01/09/2016 22:00,0,0,0,15.9,0,15.4,15,17.1,94,1015.8
01/09/2016 23:00,0,0.6,0,14.7,0,14.1,13.6,15.6,93,1016
02/09/2016 00:00,0,0,0,14.4,0,14.2,14,16,97,1015.5
02/09/2016 01:00,0,0,0,14.3,0,13.9,13.6,15.6,95,1015.5
02/09/2016 02:00,0,0,0,14.5,0,14,13.6,15.6,94,1015.4
02/09/2016 03:00,0,0,0,14.3,0,13.8,13.4,15.4,94,1015.2
02/09/2016 04:00,0,0,0,14.4,0,13.6,13,15,91,1015.2
02/09/2016 05:00,0,0,0,14.4,0,13.6,12.9,14.9,91,1015.1
02/09/2016 06:00,0,0,0,14.3,0,13.3,12.5,14.5,89,1015.1
02/09/2016 07:00,0,0,0,14.6,0,13.6,12.8,14.8,88,1015.2
02/09/2016 08:00,0,0,0,15.7,0,14.2,13.1,15.1,84,1015.6
02/09/2016 09:00,0,0,0,15.4,0,14,12.9,14.8,84,1015.7
02/09/2016 10:00,0,0,0,15.9,0,14.1,12.6,14.6,80,1015.7
02/09/2016 11:00,0,0,0,16.7,0,14.4,12.5,14.5,76,1015.2
02/09/2016 12:00,0,0,0,17.7,0,14.9,12.8,14.8,73,1015.3
02/09/2016 13:00,0,0,0,19.5,0,15,11.4,13.5,59,1015
02/09/2016 14:00,0,0,0,19.1,0,15.1,11.9,13.9,62,1014.8
02/09/2016 15:00,0,0,0,19,0,14.6,11,13.1,59,1014.5
02/09/2016 16:00,0,0,0,19.8,0,14.8,10.6,12.8,55,1014.4
02/09/2016 17:00,0,0,0,18.2,0,14.8,12,14,66,1014.4
02/09/2016 18:00,0,0,0,17.2,0,13.8,10.9,13,66,1014.5
02/09/2016 19:00,0,0,0,16,0,13,10.4,12.6,69,1014.8
02/09/2016 20:00,0,0,0,13.9,0,12.1,10.6,12.8,80,1015.2
02/09/2016 21:00,0,0,0,12.5,0,11.4,10.4,12.6,87,1015.4
02/09/2016 22:00,0,0,0,13.1,0,11.9,10.7,12.9,85,1015.2
